impulse index,flip angle,pose number,hole number,read stepper y offset,read colibri z offset,start time ms,valve close time ms,capture end time ms,arduino valve open duration ms,target regulator pressure,average actual regulator pressure,average pressure before valve,average force reading,average force 1,average force 2,maximum flow,volume l,nozzle 1 used,nozzle 2 used,nozzle 3 used,nozzle 4 used,valve open sample count,pressure sample count,flow sample count,force baseline n,force baseline standard deviation n,peak force n,time to peak ms,force rise 10-90 ms,force fall 90-10 ms,force fwhm ms,force impulse ns,force plateau mean n,force plateau standard deviation n,actual minus target pressure bar,peak force per actual pressure n per bar,force 1 share percent,force 2 share percent
90,-1,6,0,-1,-1,308000.000,308102.000,308600.008,100.008,3.200,3.237,1.632,0.6730,0.4156,0.2574,190.620,0.554158,1,1,1,1,20,18,101,-0.001124,0.000542,1.035656,60.594,11.161,88.013,98.853,0.092523,0.896263,0.067842,0.044000,0.319253,58.141,41.859
91,-1,6,0,-1,-1,315000.000,315102.000,315600.004,100.004,3.300,3.348,1.683,0.6867,0.4228,0.2639,190.370,0.558772,1,1,1,1,20,18,101,-0.001229,0.000420,1.086339,59.322,11.139,87.763,98.893,0.097223,0.939992,0.072730,0.055500,0.323749,58.158,41.842
92,-1,6,0,-1,-1,317000.000,317102.000,317599.996,99.996,3.300,3.347,1.667,0.6881,0.4241,0.2640,190.620,0.559212,1,1,1,1,20,18,101,-0.001035,0.000465,1.078225,57.943,11.154,87.737,98.868,0.096253,0.929683,0.072613,0.053000,0.321570,58.273,41.727
93,-1,6,0,-1,-1,319000.000,319101.000,319600.004,100.004,3.300,3.353,1.697,0.6886,0.4241,0.2645,190.370,0.557804,1,1,1,1,20,18,101,-0.001205,0.000369,1.088737,60.155,10.814,87.885,98.623,0.096227,0.936452,0.073019,0.059500,0.324077,58.179,41.821
94,-1,6,0,-1,-1,321000.000,321101.000,321600.000,100.000,3.300,3.352,1.674,0.6845,0.4215,0.2630,190.620,0.559783,1,1,1,1,20,18,101,-0.000994,0.000454,1.081722,54.123,11.324,87.755,98.979,0.096800,0.932147,0.071673,0.059545,0.321985,58.244,41.756
95,-1,6,0,-1,-1,323000.000,323101.000,323599.988,99.988,3.300,3.347,1.666,0.6955,0.4283,0.2671,190.620,0.559375,1,1,1,1,20,18,101,-0.001137,0.000321,1.085153,60.266,10.933,88.086,98.750,0.096337,0.937696,0.072923,0.054000,0.323540,58.218,41.782
96,-1,6,0,-1,-1,330000.000,330101.000,330599.988,99.988,3.400,3.437,1.718,0.7148,0.4391,0.2757,190.370,0.561876,1,1,1,1,20,18,101,-0.001251,0.000465,1.124567,55.597,11.121,87.834,98.691,0.099983,0.969269,0.071652,0.045000,0.326435,58.209,41.791
97,-1,6,0,-1,-1,332000.000,332101.000,332599.992,99.992,3.400,3.433,1.742,0.7049,0.4332,0.2717,190.620,0.563815,1,1,1,1,20,18,101,-0.001208,0.000582,1.114331,58.135,10.746,87.572,98.746,0.099689,0.968293,0.074714,0.038000,0.324122,58.164,41.836
98,-1,6,0,-1,-1,334000.000,334101.000,334599.980,99.980,3.400,3.437,1.719,0.7166,0.4404,0.2762,190.370,0.562072,1,1,1,1,20,18,101,-0.001072,0.000487,1.114034,59.241,11.431,87.845,98.886,0.099506,0.963041,0.073962,0.043000,0.323565,58.141,41.859
99,-1,6,0,-1,-1,336001.000,336102.000,336600.992,99.992,3.400,3.438,1.753,0.7101,0.4362,0.2738,190.620,0.564508,1,1,1,1,20,18,101,-0.001112,0.000422,1.117319,58.179,10.920,87.509,98.653,0.099358,0.966214,0.073244,0.044762,0.324353,58.113,41.887
100,-1,6,0,-1,-1,338000.000,338102.000,338600.000,100.000,3.400,3.442,1.740,0.7150,0.4391,0.2759,190.130,0.564430,1,1,1,1,20,18,101,-0.000988,0.000380,1.123108,60.580,11.268,88.005,98.816,0.099931,0.970447,0.077005,0.049000,0.325633,58.101,41.899
101,-1,6,0,-1,-1,345000.000,345102.000,345600.000,100.000,3.500,3.553,1.826,0.7398,0.4522,0.2876,191.100,0.570310,1,1,1,1,20,18,101,-0.001080,0.000495,1.172281,59.306,10.967,87.569,98.665,0.104236,1.016977,0.076348,0.059500,0.329339,57.996,42.004
102,-1,6,0,-1,-1,347000.000,347102.000,347599.996,99.996,3.500,3.547,1.790,0.7341,0.4494,0.2847,190.620,0.570296,1,1,1,1,20,18,101,-0.001169,0.000423,1.157328,59.210,11.293,87.711,98.833,0.103917,1.009405,0.073481,0.053500,0.325687,57.957,42.043
103,-1,6,0,-1,-1,349000.000,349102.000,349600.012,100.012,3.500,3.549,1.800,0.7336,0.4492,0.2844,190.620,0.569533,1,1,1,1,20,18,101,-0.001048,0.000586,1.169001,58.750,10.831,88.014,98.649,0.103480,1.007728,0.075766,0.055500,0.328787,58.012,41.988
104,-1,6,0,-1,-1,351000.000,351101.000,351599.992,99.992,3.500,3.539,1.773,0.7417,0.4537,0.2879,190.620,0.569342,1,1,1,1,20,18,101,-0.001121,0.000363,1.166041,61.178,11.358,87.596,98.604,0.104011,1.014525,0.077312,0.045000,0.328926,57.977,42.023
105,-1,6,0,-1,-1,353000.000,353101.000,353599.992,99.992,3.500,3.545,1.798,0.7338,0.4490,0.2847,190.620,0.568063,1,1,1,1,20,18,101,-0.001005,0.000413,1.166780,59.433,11.192,87.772,98.904,0.103824,1.009801,0.076043,0.051500,0.328532,58.030,41.970
106,-1,6,0,-1,-1,360000.000,360101.000,360600.008,100.008,3.600,3.657,1.850,0.7608,0.4638,0.2970,190.620,0.573319,1,1,1,1,20,18,100,-0.001073,0.000442,1.221945,59.331,11.315,87.471,98.726,0.108632,1.055352,0.078746,0.064500,0.333455,57.847,42.153
107,-1,6,0,-1,-1,362000.000,362101.000,362599.984,99.984,3.600,3.652,1.823,0.7626,0.4647,0.2979,190.620,0.571334,1,1,1,1,20,18,100,-0.000981,0.000491,1.208281,61.203,10.871,87.677,98.621,0.107753,1.050898,0.077001,0.058000,0.330312,57.834,42.166
108,-1,6,0,-1,-1,364000.000,364101.000,364599.996,99.996,3.600,3.660,1.849,0.7633,0.4653,0.2980,190.370,0.573489,1,1,1,1,20,18,100,-0.001087,0.000576,1.213402,59.917,11.415,87.633,98.679,0.108319,1.052835,0.080734,0.068000,0.330808,57.929,42.071
109,-1,6,0,-1,-1,366000.000,366101.000,366599.988,99.988,3.600,3.663,1.868,0.7691,0.4684,0.3007,190.370,0.572776,1,1,1,1,20,18,100,-0.001226,0.000419,1.217333,61.586,11.179,87.695,98.591,0.108344,1.056621,0.080894,0.070500,0.331653,57.765,42.235
110,-1,6,0,-1,-1,368001.000,368102.000,368600.992,99.992,3.600,3.658,1.868,0.7648,0.4656,0.2993,190.860,0.572809,1,1,1,1,20,18,100,-0.000845,0.000462,1.209607,59.570,10.913,87.398,98.673,0.108498,1.054004,0.078334,0.064500,0.330088,57.809,42.191
111,-1,6,0,-1,-1,375000.000,375102.000,375599.996,99.996,3.700,3.778,1.916,0.7824,0.4744,0.3080,190.620,0.578542,1,1,1,1,20,18,100,-0.001216,0.000643,1.266728,59.271,10.890,87.615,98.735,0.113302,1.102634,0.079547,0.128000,0.330911,57.610,42.390
112,-1,6,0,-1,-1,377000.000,377102.000,377600.004,100.004,3.700,3.764,1.918,0.7897,0.4792,0.3106,190.130,0.576336,1,1,1,1,20,18,100,-0.000848,0.000392,1.259492,60.942,11.316,87.528,98.443,0.112015,1.096085,0.078912,0.071000,0.333994,57.692,42.308
113,-1,6,0,-1,-1,379000.000,379102.000,379600.012,100.012,3.700,3.773,1.928,0.7920,0.4806,0.3114,190.370,0.577570,1,1,1,1,20,18,100,-0.000900,0.000370,1.262083,59.513,11.081,87.546,98.630,0.112498,1.098066,0.080349,0.078500,0.334017,57.702,42.298
114,-1,6,0,-1,-1,381000.000,381102.000,381600.004,100.004,3.700,3.762,1.913,0.7911,0.4803,0.3108,190.370,0.575628,1,1,1,1,20,18,100,-0.001027,0.000397,1.269848,61.008,10.972,87.556,98.474,0.112507,1.100736,0.082987,0.070000,0.336830,57.688,42.312
115,-1,6,0,-1,-1,383000.000,383101.000,383599.992,99.992,3.700,3.763,1.922,0.7895,0.4794,0.3100,190.620,0.577322,1,1,1,1,20,18,100,-0.001043,0.000463,1.266078,60.041,11.452,87.485,98.584,0.113573,1.100685,0.082557,0.069500,0.335874,57.760,42.240
116,-1,6,0,-1,-1,390000.000,390102.000,390600.000,100.000,3.800,3.888,1.980,0.8082,0.4879,0.3202,190.620,0.580572,1,1,1,1,20,18,100,-0.001088,0.000385,1.325141,59.047,11.504,87.561,98.471,0.117689,1.146824,0.084593,0.108000,0.339084,57.476,42.524
117,-1,6,0,-1,-1,392000.000,392101.000,392599.992,99.992,3.800,3.869,1.962,0.8178,0.4937,0.3240,190.370,0.581428,1,1,1,1,20,18,100,-0.000974,0.000496,1.315349,60.581,11.295,87.284,98.609,0.116904,1.143560,0.083559,0.077500,0.339226,57.482,42.518
118,-1,6,0,-1,-1,394000.000,394101.000,394599.988,99.988,3.800,3.880,2.008,0.8175,0.4932,0.3242,190.620,0.582470,1,1,1,1,20,18,100,-0.000976,0.000426,1.317402,59.461,11.194,87.376,98.465,0.116850,1.142191,0.084683,0.087143,0.338913,57.515,42.485
119,-1,6,0,-1,-1,396000.000,396101.000,396599.984,99.984,3.800,3.878,1.976,0.8119,0.4901,0.3218,190.370,0.579836,1,1,1,1,20,18,100,-0.001017,0.000437,1.309597,60.794,11.403,87.213,98.564,0.117180,1.144368,0.081385,0.085500,0.337047,57.430,42.570
120,-1,6,0,-1,-1,398000.000,398101.000,398599.984,99.984,3.800,3.864,1.935,0.8192,0.4940,0.3251,190.370,0.582264,1,1,1,1,20,18,100,-0.000809,0.000479,1.309542,59.253,11.095,87.419,98.521,0.117853,1.141175,0.081002,0.074762,0.337967,57.422,42.578
121,-1,6,0,-1,-1,405000.000,405101.000,405599.996,99.996,3.900,3.970,2.036,0.8245,0.4969,0.3276,190.370,0.584261,1,1,1,1,20,18,100,-0.000926,0.000376,1.361610,62.426,11.416,87.341,98.510,0.121088,1.188933,0.085888,0.110000,0.339554,57.307,42.693
122,-1,6,0,-1,-1,407000.000,407102.000,407599.996,99.996,3.900,3.958,2.009,0.8402,0.5055,0.3348,190.620,0.584802,1,1,1,1,20,18,100,-0.000879,0.000523,1.353301,61.037,11.101,87.402,98.593,0.120457,1.180168,0.084640,0.067500,0.341097,57.288,42.712
123,-1,6,0,-1,-1,409000.000,409102.000,409600.012,100.012,3.900,3.951,2.003,0.8366,0.5032,0.3335,190.370,0.585784,1,1,1,1,20,18,100,-0.000712,0.000361,1.347072,62.762,11.364,87.407,98.667,0.120227,1.182132,0.084820,0.059500,0.340213,57.174,42.826
124,-1,6,0,-1,-1,411000.000,411102.000,411600.004,100.004,3.900,3.959,2.031,0.8454,0.5083,0.3371,190.370,0.585797,1,1,1,1,20,18,100,-0.000854,0.000446,1.351308,60.609,11.185,87.029,98.496,0.119750,1.178449,0.084840,0.067000,0.340637,57.311,42.689
125,-1,6,0,-1,-1,413000.000,413102.000,413599.996,99.996,3.900,3.967,2.019,0.8414,0.5057,0.3357,190.130,0.584516,1,1,1,1,20,18,100,-0.000911,0.000334,1.354553,59.147,11.203,87.281,98.496,0.121703,1.178003,0.081675,0.076190,0.340666,57.325,42.675
126,-1,6,0,-1,-1,420000.000,420102.000,420600.012,100.012,4.000,4.082,2.099,0.8558,0.5126,0.3433,190.620,0.588717,1,1,1,1,20,18,100,-0.000875,0.000478,1.402353,62.457,11.014,87.465,98.565,0.124477,1.226144,0.086983,0.105000,0.341621,57.103,42.897
127,-1,6,0,-1,-1,422000.000,422102.000,422599.996,99.996,4.000,4.048,2.058,0.8704,0.5213,0.3491,190.370,0.587186,1,1,1,1,20,18,100,-0.000998,0.000524,1.412259,60.462,11.799,87.103,98.483,0.124908,1.223907,0.086509,0.059000,0.347933,57.170,42.830
128,-1,6,0,-1,-1,424000.000,424101.000,424600.000,100.000,4.000,4.066,2.091,0.8685,0.5199,0.3485,190.370,0.589422,1,1,1,1,20,18,100,-0.000835,0.000377,1.397993,62.528,11.118,87.235,98.485,0.124221,1.225094,0.085024,0.073000,0.343234,57.144,42.856
129,-1,6,0,-1,-1,426000.000,426101.000,426599.984,99.984,4.000,4.064,2.085,0.8679,0.5192,0.3487,190.370,0.588152,1,1,1,1,20,18,100,-0.000842,0.000438,1.395558,60.798,11.265,87.117,98.482,0.124212,1.220707,0.086055,0.072000,0.342721,57.139,42.861
130,-1,6,0,-1,-1,428000.000,428101.000,428495.000,99.988,4.000,4.048,2.062,0.8674,0.5192,0.3482,190.370,0.587235,1,1,1,1,20,18,100,-0.000795,0.000348,1.399440,62.171,11.571,87.283,98.568,0.124771,1.224816,0.085133,0.057500,0.344902,57.127,42.873
