sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_160240_752;20260918_160240_752_i0021;2026-09-18T16:03:39.989+02:00;impulse_0021_20260918_160240_752_i0021_p4p000bar_mask7_timeseries.csv;impulse_0021_20260918_160240_752_i0021_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;21;-1;-1;-1;-55,913;-1;5672906,000;5672953,000;5673456,000;50,000;4,000;3,95941;0,9328533333333333;0,5582;0,4011;0,1571;171,850;0,277852;1;1;1;0;2;0;74;0,392554;0,424966;0,473753;0,020;;3,973;;0,001711;-0,291948;0,268127;-0,040590;0,119652;;
20260918_160240_752;20260918_160240_752_i0022;2026-09-18T16:03:42.025+02:00;impulse_0022_20260918_160240_752_i0022_p4p000bar_mask7_timeseries.csv;impulse_0022_20260918_160240_752_i0022_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;22;-1;-1;-1;-55,913;-1;5674937,000;5675062,000;5675487,000;50,000;4,000;3,925;1,470;0,5602;0,4028;0,1574;173,376;0,279118;1;1;1;0;3;1;73;0,150133;0,307952;0,820212;4,737;;19,726;;0,020678;0,357563;0,434095;-0,042240;0,207241;69,623;30,377
20260918_160240_752;20260918_160240_752_i0023;2026-09-18T16:03:44.045+02:00;impulse_0023_20260918_160240_752_i0023_p4p000bar_mask7_timeseries.csv;impulse_0023_20260918_160240_752_i0023_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;23;-1;-1;-1;-55,913;-1;5677000,000;5677046,000;5677550,000;50,000;4,000;3,940916666666667;0,9274533333333335;0,5496;0,3945;0,1551;171,667;0,276443;1;1;1;0;2;0;72;0,395180;0,422204;0,429663;0,282;;3,297;;0,001045;-0,320656;0,232198;-0,059083;0,109026;;
20260918_160240_752;20260918_160240_752_i0024;2026-09-18T16:03:46.189+02:00;impulse_0024_20260918_160240_752_i0024_p4p000bar_mask7_timeseries.csv;impulse_0024_20260918_160240_752_i0024_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;24;-1;-1;-1;-55,913;-1;5679046,000;5679125,000;5679596,000;50,000;4,000;3,9812;0,29267;0,5533;0,3971;0,1562;173,421;0,280028;1;1;1;0;2;0;74;0,340269;0,414742;0,552817;5,857;;4,528;;0,005551;-0,155302;0,367885;-0,018800;0,138857;;
20260918_160240_752;20260918_160240_752_i0025;2026-09-18T16:03:48.221+02:00;impulse_0025_20260918_160240_752_i0025_p4p000bar_mask7_timeseries.csv;impulse_0025_20260918_160240_752_i0025_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;25;-1;-1;-1;-55,913;-1;5681093,000;5681140,000;5681643,000;50,000;4,000;3,964053333333333;0,49368666666666666;0,5656;0,4062;0,1594;172,018;0,281390;1;1;1;0;2;0;80;0,220421;0,370400;0,661696;10,380;;4,917;;0,009454;0,006075;0,386773;-0,119280;0,166924;-50,583;150,583
20260918_160240_752;20260918_160240_752_i0026;2026-09-18T16:03:53.251+02:00;impulse_0026_20260918_160240_752_i0026_p4p250bar_mask7_timeseries.csv;impulse_0026_20260918_160240_752_i0026_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;26;-1;-1;-1;-55,913;-1;5686171,000;5686218,000;5686721,000;50,000;4,250;4,19715;1,06703;0,5660;0,4043;0,1617;178,304;0,286458;1;1;1;0;2;0;74;0,300184;0,425334;-0,086578;11,834;;;;0,000000;-0,298548;0,101093;-0,052850;-0,020628;;
20260918_160240_752;20260918_160240_752_i0027;2026-09-18T16:03:55.328+02:00;impulse_0027_20260918_160240_752_i0027_p4p250bar_mask7_timeseries.csv;impulse_0027_20260918_160240_752_i0027_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;27;-1;-1;-1;-55,913;-1;5688234,000;5688234,000;5688784,000;50,000;4,250;4,18024;1,0483133333333332;0,5815;0,4160;0,1655;177,602;0,285718;1;1;1;0;1;0;74;0,357165;0,449914;-0,233323;11,027;;;;0,000000;-0,358827;0,067369;-0,069760;-0,055816;;
20260918_160240_752;20260918_160240_752_i0028;2026-09-18T16:03:57.348+02:00;impulse_0028_20260918_160240_752_i0028_p4p250bar_mask7_timeseries.csv;impulse_0028_20260918_160240_752_i0028_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;28;-1;-1;-1;-55,913;-1;5690265,000;5690312,000;5690815,000;50,000;4,250;4,196603333333333;1,0431266666666668;0,5713;0,4085;0,1629;178,182;0,286594;1;1;1;0;2;0;74;0,443814;0,454327;-0,161193;0,396;;;;0,000000;-0,444227;0,126775;-0,053397;-0,038410;;
20260918_160240_752;20260918_160240_752_i0029;2026-09-18T16:03:59.431+02:00;impulse_0029_20260918_160240_752_i0029_p4p250bar_mask7_timeseries.csv;impulse_0029_20260918_160240_752_i0029_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;29;-1;-1;-1;-55,913;-1;5692328,000;5692375,000;5692878,000;50,000;4,250;4,15949;1,0762866666666666;0,5717;0,4081;0,1636;177,251;0,285924;1;1;1;0;2;0;74;0,468862;0,467379;-0,253917;3,092;;;;0,000000;-0,455016;0,092279;-0,090510;-0,061045;;
20260918_160240_752;20260918_160240_752_i0030;2026-09-18T16:04:01.476+02:00;impulse_0030_20260918_160240_752_i0030_p4p250bar_mask7_timeseries.csv;impulse_0030_20260918_160240_752_i0030_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;30;-1;-1;-1;-55,913;-1;5694343,000;5694421,000;5694893,000;50,000;4,250;4,21979;0,01495;0,5678;0,4053;0,1625;177,648;0,290342;1;1;1;0;2;0;78;0,184502;0,357656;0,874838;1,743;;19,704;;0,018943;0,331656;0,465634;-0,030210;0,207318;70,138;29,862
