sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_141050_123;20260918_141050_123_i0027;2026-09-18T14:12:04.745+02:00;impulse_0027_20260918_141050_123_i0027_p4p250bar_mask7_timeseries.csv;impulse_0027_20260918_141050_123_i0027_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;27;-1;-1;-1;-55,913;-1;2089750,000;2089797,000;2090300,000;50,000;4,250;4,168096666666667;1,0585866666666666;0,5681;0,3539;0,2142;177,633;0,287099;1;1;1;0;2;0;75;0,077254;0,214640;0,751040;18,114;;19,441;;0,026776;0,561977;0,247229;-0,081903;0,180188;63,040;36,960
20260918_141050_123;20260918_141050_123_i0028;2026-09-18T14:12:06.755+02:00;impulse_0028_20260918_141050_123_i0028_p4p250bar_mask7_timeseries.csv;impulse_0028_20260918_141050_123_i0028_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;28;-1;-1;-1;-55,913;-1;2091781,000;2091828,000;2092331,000;50,000;4,250;4,20521;0,7255266666666667;0,5529;0,3444;0,2085;179,174;0,289713;1;1;1;0;2;0;76;-0,000744;0,000866;0,834654;36,715;8,395;19,707;49,117;0,041904;0,770097;0,044717;-0,044790;0,198481;63,430;36,570
20260918_141050_123;20260918_141050_123_i0029;2026-09-18T14:12:08.772+02:00;impulse_0029_20260918_141050_123_i0029_p4p250bar_mask7_timeseries.csv;impulse_0029_20260918_141050_123_i0029_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;29;-1;-1;-1;-55,913;-1;2093813,000;2093906,000;2094363,000;50,000;4,250;4,141;1,585;0,5621;0,3496;0,2125;179,189;0,289079;1;1;1;0;3;1;74;-0,000923;0,001186;0,845061;57,699;8,473;20,084;49,594;0,042348;0,760561;0,045680;-0,046867;0,201055;65,856;34,144
20260918_141050_123;20260918_141050_123_i0030;2026-09-18T14:12:10.903+02:00;impulse_0030_20260918_141050_123_i0030_p4p250bar_mask7_timeseries.csv;impulse_0030_20260918_141050_123_i0030_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;30;-1;-1;-1;-55,913;-1;2095860,000;2095938,000;2096410,000;50,000;4,250;4,2306;0,01068;0,5742;0,3568;0,2174;179,327;0,294481;1;1;1;0;2;0;81;-0,001081;0,001152;0,834113;34,147;8,298;41,017;49,435;0,042172;0,759271;0,050047;-0,019400;0,197162;64,700;35,300
20260918_141050_123;20260918_141050_123_i0031;2026-09-18T14:12:15.905+02:00;impulse_0031_20260918_141050_123_i0031_p4p500bar_mask7_timeseries.csv;impulse_0031_20260918_141050_123_i0031_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;31;-1;-1;-1;-55,913;-1;2100953,000;2101000,000;2101503,000;50,000;4,500;4,446793333333334;1,1419033333333333;0,5617;0,3491;0,2126;184,164;0,296377;1;1;1;0;2;0;74;0,080458;0,229257;0,831174;18,507;;19,355;;0,029873;0,635407;0,248108;-0,053207;0,186915;63,186;36,814
20260918_141050_123;20260918_141050_123_i0032;2026-09-18T14:12:17.972+02:00;impulse_0032_20260918_141050_123_i0032_p4p500bar_mask7_timeseries.csv;impulse_0032_20260918_141050_123_i0032_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;32;-1;-1;-1;-55,913;-1;2102985,000;2103031,000;2103535,000;50,000;4,500;4,44545;0,9197266666666667;0,5712;0,3552;0,2160;183,401;0,297034;1;1;1;0;2;0;76;-0,001186;0,001929;0,913974;33,745;8,633;19,743;49,128;0,045283;0,828246;0,048637;-0,054550;0,205598;63,450;36,550
20260918_141050_123;20260918_141050_123_i0033;2026-09-18T14:12:20.055+02:00;impulse_0033_20260918_141050_123_i0033_p4p500bar_mask7_timeseries.csv;impulse_0033_20260918_141050_123_i0033_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;33;-1;-1;-1;-55,913;-1;2105016,000;2105094,000;2105566,000;50,000;4,500;4,45784;0,0116;0,5436;0,3386;0,2050;182,775;0,296031;1;1;1;0;2;0;76;-0,000861;0,001343;0,912711;52,315;8,370;19,537;48,926;0,045099;0,805156;0,053715;-0,042160;0,204743;64,479;35,521
20260918_141050_123;20260918_141050_123_i0034;2026-09-18T14:12:22.074+02:00;impulse_0034_20260918_141050_123_i0034_p4p500bar_mask7_timeseries.csv;impulse_0034_20260918_141050_123_i0034_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;34;-1;-1;-1;-55,913;-1;2107078,000;2107125,000;2107628,000;50,000;4,500;4,450146666666667;0,99358;0,5943;0,3695;0,2248;185,049;0,299088;1;1;1;0;2;0;75;-0,000961;0,000660;0,900938;39,568;8,427;19,420;49,417;0,045289;0,835802;0,040821;-0,049853;0,202451;63,160;36,840
20260918_141050_123;20260918_141050_123_i0035;2026-09-18T14:12:24.141+02:00;impulse_0035_20260918_141050_123_i0035_p4p500bar_mask7_timeseries.csv;impulse_0035_20260918_141050_123_i0035_p4p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;35;-1;-1;-1;-55,913;-1;2109125,000;2109172,000;2109675,000;50,000;4,500;4,44374;0,9097566666666668;0,5657;0,3515;0,2142;182,974;0,300391;1;1;1;0;2;0;82;-0,000733;0,003089;0,906021;33,047;8,311;19,033;49,160;0,045141;0,825654;0,051465;-0,139593;0,203887;63,661;36,339
20260918_141050_123;20260918_141050_123_i0036;2026-09-18T14:12:29.200+02:00;impulse_0036_20260918_141050_123_i0036_p4p750bar_mask7_timeseries.csv;impulse_0036_20260918_141050_123_i0036_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;36;-1;-1;-1;-55,913;-1;2114172,000;2114250,000;2114722,000;50,000;4,750;4,74221;1,42277;0,5744;0,3575;0,2169;188,940;0,304745;1;1;1;0;2;0;77;-0,001236;0,000817;0,977360;36,617;8,324;18,672;49,184;0,049091;0,902982;0,048615;-0,007790;0,206098;63,598;36,402
20260918_141050_123;20260918_141050_123_i0037;2026-09-18T14:12:31.216+02:00;impulse_0037_20260918_141050_123_i0037_p4p750bar_mask7_timeseries.csv;impulse_0037_20260918_141050_123_i0037_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;37;-1;-1;-1;-55,913;-1;2116235,000;2116281,000;2116785,000;50,000;4,750;4,68813;1,1939833333333334;0,5700;0,3550;0,2150;189,215;0,305191;1;1;1;0;2;0;75;0,020947;0,092170;0,956262;25,434;;18,420;;0,042919;0,866232;0,050514;-0,061870;0,203975;63,643;36,357
20260918_141050_123;20260918_141050_123_i0038;2026-09-18T14:12:33.285+02:00;impulse_0038_20260918_141050_123_i0038_p4p750bar_mask7_timeseries.csv;impulse_0038_20260918_141050_123_i0038_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;38;-1;-1;-1;-55,913;-1;2118313,000;2118360,000;2118863,000;50,000;4,750;4,704673333333333;1,2283666666666666;0,5442;0,3364;0,2078;190,985;0,308454;1;1;1;0;2;0;76;0,166831;0,327356;0,811588;8,384;;18,733;;0,021981;0,408035;0,438835;-0,045327;0,172507;61,453;38,547
20260918_141050_123;20260918_141050_123_i0039;2026-09-18T14:12:35.348+02:00;impulse_0039_20260918_141050_123_i0039_p4p750bar_mask7_timeseries.csv;impulse_0039_20260918_141050_123_i0039_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;39;-1;-1;-1;-55,913;-1;2120360,000;2120406,000;2120910,000;50,000;4,750;4,682146666666666;1,22369;0,5867;0,3646;0,2221;189,444;0,305778;1;1;1;0;2;0;74;0,161215;0,326331;0,806772;9,912;;18,036;;0,022373;0,415220;0,435813;-0,067853;0,172308;61,315;38,685
20260918_141050_123;20260918_141050_123_i0040;2026-09-18T14:12:37.370+02:00;impulse_0040_20260918_141050_123_i0040_p4p750bar_mask7_timeseries.csv;impulse_0040_20260918_141050_123_i0040_p4p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;40;-1;-1;-1;-55,913;-1;2122360,000;2122422,000;2122910,000;50,000;4,750;4,71694;0,01404;0,5751;0,3588;0,2162;188,498;0,306932;1;1;1;0;2;0;79;-0,001046;0,000749;0,958210;46,091;8,213;18,269;49,383;0,048833;0,891455;0,043105;-0,033060;0,203142;63,670;36,330
20260918_141050_123;20260918_141050_123_i0041;2026-09-18T14:12:42.453+02:00;impulse_0041_20260918_141050_123_i0041_p5p000bar_mask7_timeseries.csv;impulse_0041_20260918_141050_123_i0041_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;41;-1;-1;-1;-55,913;-1;2127422,000;2127500,000;2127972,000;50,000;5,000;4,9949;0,01282;0,6109;0,3806;0,2303;198,012;0,328336;1;1;1;0;2;0;75;-0,000967;0,000753;1,051520;43,046;8,566;18,889;49,246;0,052254;0,971521;0,049532;-0,005100;0,210519;63,231;36,769
20260918_141050_123;20260918_141050_123_i0042;2026-09-18T14:12:44.485+02:00;impulse_0042_20260918_141050_123_i0042_p5p000bar_mask7_timeseries.csv;impulse_0042_20260918_141050_123_i0042_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;42;-1;-1;-1;-55,913;-1;2129485,000;2129531,000;2130035,000;50,000;5,000;4,944913333333333;1,5154466666666666;0,6001;0,3745;0,2256;198,088;0,327862;1;1;1;0;2;0;76;-0,000885;0,000695;1,053474;34,851;8,631;19,056;49,016;0,052259;0,960751;0,053215;-0,055087;0,213042;63,795;36,205
20260918_141050_123;20260918_141050_123_i0043;2026-09-18T14:12:46.499+02:00;impulse_0043_20260918_141050_123_i0043_p5p000bar_mask7_timeseries.csv;impulse_0043_20260918_141050_123_i0043_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;43;-1;-1;-1;-55,913;-1;2131531,000;2131578,000;2132081,000;50,000;5,000;4,92538;1,2759800000000001;0,6096;0,3794;0,2301;197,996;0,326304;1;1;1;0;2;0;76;0,018710;0,084945;1,040486;26,394;;19,039;;0,046375;0,932456;0,054440;-0,074620;0,211250;63,576;36,424
20260918_141050_123;20260918_141050_123_i0044;2026-09-18T14:12:48.493+02:00;impulse_0044_20260918_141050_123_i0044_p5p000bar_mask7_timeseries.csv;impulse_0044_20260918_141050_123_i0044_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;44;-1;-1;-1;-55,913;-1;2133563,000;2133610,000;2134113,000;50,000;5,000;4,94772;0,6548266666666667;0,6028;0,3749;0,2279;197,798;0,324999;1;1;1;0;2;0;74;-0,001119;0,000655;1,054117;47,256;8,531;18,529;49,038;0,052061;0,947534;0,048766;-0,052280;0,213051;63,623;36,377
20260918_141050_123;20260918_141050_123_i0045;2026-09-18T14:12:50.615+02:00;impulse_0045_20260918_141050_123_i0045_p5p000bar_mask7_timeseries.csv;impulse_0045_20260918_141050_123_i0045_p5p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;45;-1;-1;-1;-55,913;-1;2135641,000;2135688,000;2136191,000;50,000;5,000;4,93649;1,2937766666666668;0,6106;0,3801;0,2305;197,859;0,331833;1;1;1;0;2;0;79;0,071704;0,226235;0,982000;19,897;;19,347;;0,037463;0,809484;0,196543;-0,146843;0,198927;63,403;36,597
20260918_141050_123;20260918_141050_123_i0046;2026-09-18T14:12:55.652+02:00;impulse_0046_20260918_141050_123_i0046_p5p250bar_mask7_timeseries.csv;impulse_0046_20260918_141050_123_i0046_p5p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;46;-1;-1;-1;-55,913;-1;2140688,000;2140735,000;2141238,000;50,000;5,250;5,18491;1,29795;0,6383;0,3968;0,2416;198,073;0,330265;1;1;1;0;2;0;78;0,005338;0,032761;1,118378;29,039;;19,046;48,981;0,053589;1,018980;0,052507;-0,065090;0,215699;63,392;36,608
20260918_141050_123;20260918_141050_123_i0047;2026-09-18T14:12:57.674+02:00;impulse_0047_20260918_141050_123_i0047_p5p250bar_mask7_timeseries.csv;impulse_0047_20260918_141050_123_i0047_p5p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;47;-1;-1;-1;-55,913;-1;2142703,000;2142750,000;2143253,000;50,000;5,250;5,205176666666667;0,7048733333333334;0,6481;0,4041;0,2441;197,691;0,331247;1;1;1;0;2;0;76;-0,000936;0,000514;1,129773;53,258;8,495;19,069;49,196;0,056331;1,019198;0,051343;-0,044823;0,217048;64,449;35,551
20260918_141050_123;20260918_141050_123_i0048;2026-09-18T14:12:59.749+02:00;impulse_0048_20260918_141050_123_i0048_p5p250bar_mask7_timeseries.csv;impulse_0048_20260918_141050_123_i0048_p5p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;48;-1;-1;-1;-55,913;-1;2144766,000;2144828,000;2145316,000;50,000;5,250;5,23496;0,93356;0,6199;0,3855;0,2344;197,691;0,329315;1;1;1;0;2;0;76;-0,000882;0,000514;1,132373;38,382;8,504;19,087;49,042;0,055943;1,042315;0,058178;-0,015040;0,216310;63,515;36,485
